dataset_id,scenario_id,ego_id,preceding_id,frame,ego_x,ego_y,ego_vx,ego_vy,ego_ax,ego_ay,preceding_x,preceding_y,preceding_vx,preceding_vy,preceding_ax,preceding_ay
2,17,9,4,158,236.18,-0.13000000000000078,36.8,-0.15,0.03,-0.03,273.08000000000004,-0.0600000000000005,35.59,-0.12,0.28,0.01
2,17,9,4,159,237.64000000000001,-0.14000000000000057,36.8,-0.15,0.03,-0.02,274.51,-0.0600000000000005,35.58,-0.12,0.28,0.02
2,17,9,4,160,239.11,-0.15000000000000036,36.8,-0.15,0.02,-0.02,275.93,-0.07000000000000028,35.57,-0.11,0.28,0.02
2,17,9,4,161,240.58,-0.16000000000000014,36.8,-0.15,0.02,-0.01,277.35,-0.07000000000000028,35.56,-0.11,0.28,0.02
2,17,9,4,162,242.05,-0.16000000000000014,36.8,-0.15,0.01,-0.01,278.78000000000003,-0.08000000000000007,35.55,-0.11,0.28,0.02
2,17,9,4,163,243.52,-0.16999999999999993,36.8,-0.15,0.01,-0.0,280.19,-0.08000000000000007,35.54,-0.11,0.28,0.02
2,17,9,4,164,245.0,-0.17999999999999972,36.8,-0.15,0.0,0.0,281.62,-0.08000000000000007,35.53,-0.11,0.28,0.02
2,17,9,4,165,246.48000000000002,-0.17999999999999972,36.8,-0.14,-0.0,0.01,283.03000000000003,-0.08999999999999986,35.51,-0.1,0.28,0.02
2,17,9,4,166,247.94,-0.19000000000000128,36.8,-0.14,-0.0,0.01,284.45,-0.08999999999999986,35.5,-0.1,0.28,0.02
2,17,9,4,167,249.42000000000002,-0.20000000000000107,36.8,-0.14,-0.01,0.02,285.87,-0.09999999999999964,35.49,-0.1,0.28,0.02
2,17,9,4,168,250.89000000000001,-0.20000000000000107,36.8,-0.14,-0.01,0.02,287.29,-0.09999999999999964,35.48,-0.1,0.28,0.02
2,17,9,4,169,252.37,-0.21000000000000085,36.8,-0.13,-0.01,0.02,288.72,-0.09999999999999964,35.47,-0.1,0.28,0.02
2,17,9,4,170,253.84,-0.21000000000000085,36.8,-0.13,-0.01,0.03,290.14,-0.11000000000000121,35.46,-0.09,0.28,0.02
2,17,9,4,171,255.32000000000002,-0.22000000000000064,36.8,-0.13,-0.01,0.03,291.55,-0.11000000000000121,35.45,-0.09,0.27,0.01
2,17,9,4,172,256.79,-0.22000000000000064,36.8,-0.12,-0.01,0.03,292.97,-0.11000000000000121,35.44,-0.09,0.27,0.01
2,17,9,4,173,258.26,-0.23000000000000043,36.8,-0.12,-0.01,0.03,294.38,-0.120000000000001,35.42,-0.09,0.27,0.01
2,17,9,4,174,259.73,-0.23000000000000043,36.8,-0.12,-0.01,0.04,295.79,-0.120000000000001,35.41,-0.09,0.27,0.01
2,17,9,4,175,261.20000000000005,-0.2400000000000002,36.8,-0.11,-0.01,0.04,297.2,-0.120000000000001,35.4,-0.09,0.26,0.01
2,17,9,4,176,262.67,-0.2400000000000002,36.8,-0.11,-0.01,0.04,298.61,-0.120000000000001,35.39,-0.09,0.26,0.01
2,17,9,4,177,264.15,-0.2400000000000002,36.8,-0.1,-0.01,0.04,300.01,-0.13000000000000078,35.38,-0.09,0.26,0.01
2,17,9,4,178,265.61,-0.25,36.8,-0.1,-0.01,0.04,301.42,-0.13000000000000078,35.37,-0.09,0.26,0.01
2,17,9,4,179,267.09000000000003,-0.25,36.8,-0.1,-0.0,0.04,302.83000000000004,-0.13000000000000078,35.36,-0.09,0.25,0.0
2,17,9,4,180,268.57000000000005,-0.2599999999999998,36.8,-0.09,-0.0,0.04,304.25,-0.13000000000000078,35.35,-0.09,0.25,0.0
2,17,9,4,181,270.05,-0.2599999999999998,36.8,-0.09,0.0,0.04,305.66,-0.14000000000000057,35.34,-0.09,0.25,0.0
2,17,9,4,182,271.52,-0.2599999999999998,36.8,-0.09,0.01,0.04,307.08000000000004,-0.14000000000000057,35.33,-0.09,0.25,0.0
2,17,9,4,183,272.99,-0.2599999999999998,36.8,-0.08,0.01,0.04,308.49,-0.14000000000000057,35.32,-0.09,0.25,-0.0
2,17,9,4,184,274.46000000000004,-0.27000000000000135,36.8,-0.08,0.01,0.04,309.9,-0.15000000000000036,35.31,-0.09,0.25,-0.0
2,17,9,4,185,275.93,-0.27000000000000135,36.8,-0.08,0.02,0.04,311.32,-0.15000000000000036,35.3,-0.09,0.24,-0.0
2,17,9,4,186,277.39,-0.27000000000000135,36.8,-0.07,0.02,0.04,312.73,-0.15000000000000036,35.29,-0.09,0.24,-0.0
2,17,9,4,187,278.87,-0.27000000000000135,36.8,-0.07,0.03,0.04,314.14,-0.16000000000000014,35.28,-0.09,0.24,-0.0
2,17,9,4,188,280.34000000000003,-0.28000000000000114,36.8,-0.07,0.03,0.04,315.55,-0.16000000000000014,35.27,-0.09,0.24,-0.0
2,17,9,4,189,281.81,-0.28000000000000114,36.8,-0.06,0.04,0.04,316.96000000000004,-0.16000000000000014,35.26,-0.09,0.24,-0.01
2,17,9,4,190,283.28000000000003,-0.28000000000000114,36.8,-0.06,0.05,0.04,318.38,-0.16999999999999993,35.25,-0.09,0.24,-0.01
2,17,9,4,191,284.75,-0.28000000000000114,36.8,-0.06,0.05,0.04,319.78000000000003,-0.16999999999999993,35.24,-0.1,0.24,-0.01
2,17,9,4,192,286.23,-0.28000000000000114,36.79,-0.06,0.06,0.04,321.19,-0.16999999999999993,35.24,-0.1,0.24,-0.01
2,17,9,4,193,287.7,-0.2900000000000009,36.79,-0.06,0.07,0.03,322.59000000000003,-0.17999999999999972,35.23,-0.1,0.24,-0.01
2,17,9,4,194,289.19,-0.2900000000000009,36.79,-0.05,0.08,0.03,324.0,-0.17999999999999972,35.22,-0.1,0.23,-0.01
2,17,9,4,195,290.67,-0.2900000000000009,36.79,-0.05,0.09,0.03,325.42,-0.19000000000000128,35.21,-0.1,0.23,-0.01
2,17,9,4,196,292.14,-0.2900000000000009,36.78,-0.05,0.1,0.03,326.83000000000004,-0.19000000000000128,35.2,-0.1,0.23,-0.01
2,17,9,4,197,293.61,-0.2900000000000009,36.78,-0.05,0.1,0.03,328.24,-0.19000000000000128,35.19,-0.1,0.23,-0.01
2,17,9,4,198,295.07,-0.2900000000000009,36.77,-0.05,0.11,0.03,329.65,-0.20000000000000107,35.18,-0.1,0.23,-0.0
2,17,9,4,199,296.54,-0.3000000000000007,36.77,-0.05,0.12,0.03,331.05,-0.20000000000000107,35.17,-0.11,0.23,-0.0
2,17,9,4,200,298.01,-0.3000000000000007,36.77,-0.05,0.13,0.02,332.46000000000004,-0.21000000000000085,35.16,-0.11,0.23,-0.0
2,17,9,4,201,299.48,-0.3000000000000007,36.76,-0.05,0.14,0.02,333.86,-0.21000000000000085,35.15,-0.11,0.23,-0.0
2,17,9,4,202,300.95,-0.3000000000000007,36.75,-0.05,0.15,0.02,335.25,-0.22000000000000064,35.14,-0.11,0.23,-0.0
2,17,9,4,203,302.43,-0.3000000000000007,36.75,-0.05,0.16,0.02,336.66,-0.22000000000000064,35.13,-0.11,0.23,0.0
2,17,9,4,204,303.9,-0.3000000000000007,36.74,-0.05,0.18,0.02,338.07,-0.23000000000000043,35.12,-0.11,0.23,0.0
2,17,9,4,205,305.38,-0.3000000000000007,36.74,-0.05,0.19,0.02,339.48,-0.23000000000000043,35.11,-0.11,0.23,0.0
2,17,9,4,206,306.85,-0.3100000000000005,36.73,-0.05,0.2,0.02,340.89,-0.23000000000000043,35.1,-0.11,0.24,0.0
2,17,9,4,207,308.33000000000004,-0.3100000000000005,36.72,-0.05,0.21,0.01,342.3,-0.2400000000000002,35.1,-0.11,0.24,0.01
2,17,9,4,208,309.79,-0.3100000000000005,36.71,-0.05,0.22,0.01,343.72,-0.2400000000000002,35.09,-0.11,0.24,0.01
2,17,9,4,209,311.26,-0.3100000000000005,36.7,-0.05,0.23,0.01,345.12,-0.25,35.08,-0.11,0.24,0.01
2,17,9,4,210,312.72,-0.3100000000000005,36.69,-0.05,0.25,0.01,346.52,-0.25,35.07,-0.11,0.24,0.01
2,17,9,4,211,314.17,-0.3100000000000005,36.68,-0.05,0.26,0.01,347.92,-0.2599999999999998,35.06,-0.11,0.24,0.01
2,17,9,4,212,315.65,-0.3200000000000003,36.67,-0.05,0.27,0.01,349.33000000000004,-0.2599999999999998,35.05,-0.11,0.24,0.01
2,17,9,4,213,317.13,-0.3200000000000003,36.66,-0.05,0.28,0.01,350.73,-0.27000000000000135,35.04,-0.11,0.24,0.01
2,17,9,4,214,318.61,-0.3200000000000003,36.65,-0.05,0.3,0.01,352.13,-0.27000000000000135,35.03,-0.11,0.24,0.02
2,17,9,4,215,320.09000000000003,-0.3200000000000003,36.64,-0.05,0.31,0.01,353.53000000000003,-0.28000000000000114,35.02,-0.11,0.24,0.02
2,17,9,4,216,321.56,-0.3200000000000003,36.63,-0.05,0.32,0.01,354.92,-0.28000000000000114,35.01,-0.11,0.24,0.02
2,17,9,4,217,323.04,-0.33000000000000007,36.61,-0.05,0.34,0.01,356.32,-0.2900000000000009,35.0,-0.11,0.24,0.02
2,17,9,4,218,324.51,-0.33000000000000007,36.6,-0.05,0.35,0.01,357.72,-0.2900000000000009,34.99,-0.1,0.24,0.02
2,17,9,4,219,325.98,-0.33000000000000007,36.59,-0.05,0.36,0.01,359.11,-0.3000000000000007,34.98,-0.1,0.24,0.02
2,17,9,4,220,327.45,-0.33000000000000007,36.57,-0.05,0.37,0.01,360.5,-0.3000000000000007,34.97,-0.1,0.24,0.03
2,17,9,4,221,328.92,-0.33000000000000007,36.56,-0.05,0.39,0.01,361.9,-0.3000000000000007,34.96,-0.1,0.25,0.03
2,17,9,4,222,330.38,-0.33999999999999986,36.54,-0.05,0.4,0.01,363.31,-0.3100000000000005,34.95,-0.1,0.25,0.03
2,17,9,4,223,331.85,-0.33999999999999986,36.53,-0.05,0.41,0.01,364.71000000000004,-0.3100000000000005,34.94,-0.1,0.25,0.03
2,17,9,4,224,333.3,-0.33999999999999986,36.51,-0.05,0.42,0.02,366.12,-0.3200000000000003,34.93,-0.1,0.25,0.03
2,17,9,4,225,334.76,-0.33999999999999986,36.49,-0.05,0.43,0.02,367.51,-0.3200000000000003,34.92,-0.1,0.25,0.03
2,17,9,4,226,336.23,-0.34999999999999964,36.47,-0.05,0.44,0.02,368.91,-0.3200000000000003,34.91,-0.09,0.25,0.03
2,17,9,4,227,337.7,-0.34999999999999964,36.46,-0.05,0.45,0.02,370.31,-0.33000000000000007,34.9,-0.09,0.25,0.03
2,17,9,4,228,339.16,-0.34999999999999964,36.44,-0.05,0.46,0.02,371.7,-0.33000000000000007,34.89,-0.09,0.25,0.04
2,17,9,4,229,340.63,-0.34999999999999964,36.42,-0.05,0.47,0.02,373.1,-0.33000000000000007,34.88,-0.09,0.25,0.04
2,17,9,4,230,342.1,-0.3600000000000012,36.4,-0.05,0.47,0.02,374.49,-0.33999999999999986,34.87,-0.09,0.25,0.04
2,17,9,4,231,343.56,-0.3600000000000012,36.38,-0.05,0.48,0.02,375.88,-0.33999999999999986,34.86,-0.08,0.25,0.04
2,17,9,4,232,345.02,-0.3600000000000012,36.36,-0.05,0.49,0.03,377.28000000000003,-0.34999999999999964,34.85,-0.08,0.26,0.04
2,17,9,4,233,346.47,-0.3600000000000012,36.34,-0.05,0.49,0.03,378.68,-0.34999999999999964,34.84,-0.08,0.26,0.04
2,17,9,4,234,347.91,-0.370000000000001,36.32,-0.05,0.5,0.03,380.08,-0.34999999999999964,34.83,-0.08,0.26,0.04
2,17,9,4,235,349.35,-0.370000000000001,36.3,-0.05,0.5,0.03,381.48,-0.3600000000000012,34.82,-0.08,0.26,0.04
2,17,9,4,236,350.8,-0.370000000000001,36.28,-0.05,0.51,0.03,382.87,-0.3600000000000012,34.81,-0.07,0.26,0.04
2,17,9,4,237,352.24,-0.370000000000001,36.26,-0.04,0.51,0.03,384.27,-0.3600000000000012,34.8,-0.07,0.26,0.04
2,17,9,4,238,353.69,-0.370000000000001,36.24,-0.04,0.51,0.03,385.66,-0.370000000000001,34.79,-0.07,0.26,0.04
2,17,9,4,239,355.12,-0.3800000000000008,36.22,-0.04,0.51,0.03,387.05,-0.370000000000001,34.78,-0.07,0.26,0.04
2,17,9,4,240,356.56,-0.3800000000000008,36.2,-0.04,0.52,0.04,388.43,-0.370000000000001,34.77,-0.06,0.26,0.04
2,17,9,4,241,358.01,-0.3800000000000008,36.18,-0.04,0.52,0.04,389.83,-0.370000000000001,34.76,-0.06,0.26,0.04
2,17,9,4,242,359.46000000000004,-0.3800000000000008,36.16,-0.04,0.52,0.04,391.22,-0.370000000000001,34.75,-0.06,0.26,0.04
2,17,9,4,243,360.89,-0.3800000000000008,36.14,-0.04,0.52,0.04,392.59000000000003,-0.370000000000001,34.74,-0.06,0.26,0.04
2,17,9,4,244,362.32,-0.3800000000000008,36.12,-0.03,0.52,0.04,393.97,-0.3800000000000008,34.73,-0.06,0.26,0.04
2,17,9,4,245,363.76,-0.3800000000000008,36.1,-0.03,0.52,0.04,395.36,-0.3800000000000008,34.72,-0.05,0.26,0.04
2,17,9,4,246,365.21000000000004,-0.39000000000000057,36.08,-0.03,0.52,0.04,396.74,-0.3800000000000008,34.71,-0.05,0.26,0.04
2,17,9,4,247,366.66,-0.39000000000000057,36.05,-0.03,0.52,0.04,398.13,-0.3800000000000008,34.69,-0.05,0.26,0.04
2,17,9,4,248,368.09000000000003,-0.39000000000000057,36.03,-0.03,0.52,0.05,399.52,-0.3800000000000008,34.68,-0.05,0.26,0.04
2,17,9,4,249,369.54,-0.39000000000000057,36.01,-0.02,0.53,0.05,400.92,-0.39000000000000057,34.67,-0.05,0.26,0.04
2,17,9,4,250,370.98,-0.39000000000000057,35.99,-0.02,0.53,0.05,402.31,-0.39000000000000057,34.66,-0.05,0.26,0.04
2,17,9,4,251,372.42,-0.39000000000000057,35.97,-0.02,0.53,0.05,403.69,-0.39000000000000057,34.65,-0.04,0.26,0.04
2,17,9,4,252,373.85,-0.39000000000000057,35.95,-0.02,0.53,0.05,405.08,-0.39000000000000057,34.64,-0.04,0.26,0.04
2,17,9,4,253,375.27,-0.39000000000000057,35.93,-0.01,0.53,0.05,406.46000000000004,-0.39000000000000057,34.63,-0.04,0.26,0.04
2,17,9,4,254,376.71000000000004,-0.39000000000000057,35.91,-0.01,0.53,0.05,407.85,-0.40000000000000036,34.62,-0.04,0.26,0.04
2,17,9,4,255,378.14,-0.39000000000000057,35.89,-0.01,0.53,0.05,409.23,-0.40000000000000036,34.61,-0.04,0.26,0.04
2,26,936,933,0,0.0,0.0,28.92,-0.18,-0.04,0.01,59.910000000000025,-0.6099999999999994,25.49,0.09,-0.08,0.03
2,26,936,933,1,1.0600000000000023,0.0,28.92,-0.17,-0.04,0.02,60.920000000000016,-0.6099999999999994,25.5,0.09,-0.08,0.03
2,26,936,933,2,2.160000000000025,-0.009999999999999787,28.92,-0.17,-0.04,0.02,61.93000000000001,-0.6099999999999994,25.5,0.09,-0.08,0.03
2,26,936,933,3,3.2900000000000205,-0.019999999999999574,28.93,-0.16,-0.04,0.03,62.94999999999999,-0.6099999999999994,25.5,0.09,-0.08,0.02
2,26,936,933,4,4.420000000000016,-0.02999999999999936,28.93,-0.16,-0.04,0.04,63.95999999999998,-0.5999999999999996,25.51,0.09,-0.08,0.02
2,26,936,933,5,5.550000000000011,-0.02999999999999936,28.93,-0.15,-0.04,0.04,64.98000000000002,-0.5999999999999996,25.51,0.09,-0.08,0.02
2,26,936,933,6,6.7099999999999795,-0.03999999999999915,28.93,-0.15,-0.04,0.05,65.98000000000002,-0.5899999999999999,25.51,0.09,-0.08,0.02
2,26,936,933,7,7.860000000000014,-0.03999999999999915,28.93,-0.14,-0.04,0.05,66.99000000000001,-0.5899999999999999,25.52,0.09,-0.08,0.02
2,26,936,933,8,9.03000000000003,-0.049999999999998934,28.94,-0.14,-0.03,0.06,68.0,-0.5899999999999999,25.52,0.09,-0.08,0.02
2,26,936,933,9,10.199999999999989,-0.049999999999998934,28.94,-0.13,-0.03,0.06,69.01999999999998,-0.5800000000000001,25.52,0.09,-0.08,0.02
2,26,936,933,10,11.350000000000023,-0.05999999999999872,28.94,-0.13,-0.03,0.06,70.03000000000003,-0.5800000000000001,25.53,0.09,-0.08,0.02
2,26,936,933,11,12.5,-0.05999999999999872,28.94,-0.12,-0.02,0.07,71.05000000000001,-0.5800000000000001,25.53,0.09,-0.09,0.01
2,26,936,933,12,13.649999999999977,-0.07000000000000028,28.94,-0.12,-0.01,0.07,72.07999999999998,-0.5700000000000003,25.53,0.09,-0.09,0.01
2,26,936,933,13,14.810000000000002,-0.07000000000000028,28.94,-0.11,-0.0,0.07,73.10000000000002,-0.5700000000000003,25.54,0.09,-0.09,0.01
2,26,936,933,14,15.980000000000018,-0.07000000000000028,28.94,-0.11,0.0,0.08,74.13,-0.5700000000000003,25.54,0.1,-0.09,0.01
2,26,936,933,15,17.149999999999977,-0.08000000000000007,28.94,-0.1,0.01,0.08,75.17000000000002,-0.5599999999999987,25.54,0.1,-0.09,0.01
2,26,936,933,16,18.319999999999993,-0.08000000000000007,28.94,-0.1,0.03,0.08,76.19,-0.5599999999999987,25.55,0.1,-0.09,0.01
2,26,936,933,17,19.5,-0.08000000000000007,28.94,-0.09,0.04,0.08,77.22000000000003,-0.5499999999999989,25.55,0.1,-0.09,0.01
2,26,936,933,18,20.660000000000025,-0.08000000000000007,28.94,-0.09,0.05,0.08,78.26999999999998,-0.5499999999999989,25.55,0.1,-0.09,0.01
2,26,936,933,19,21.829999999999984,-0.08000000000000007,28.94,-0.08,0.06,0.08,79.28000000000003,-0.5499999999999989,25.56,0.1,-0.09,0.01
2,26,936,933,20,23.00999999999999,-0.08999999999999986,28.94,-0.08,0.07,0.09,80.30000000000001,-0.5399999999999991,25.56,0.1,-0.09,0.0
2,26,936,933,21,24.170000000000016,-0.08999999999999986,28.93,-0.07,0.08,0.09,81.32999999999998,-0.5399999999999991,25.56,0.1,-0.09,0.0
2,26,936,933,22,25.329999999999984,-0.08999999999999986,28.93,-0.07,0.1,0.09,82.33999999999997,-0.5299999999999994,25.57,0.1,-0.09,0.0
2,26,936,933,23,26.50999999999999,-0.09999999999999964,28.93,-0.06,0.11,0.09,83.36000000000001,-0.5299999999999994,25.57,0.1,-0.09,0.0
2,26,936,933,24,27.670000000000016,-0.09999999999999964,28.92,-0.06,0.12,0.09,84.37,-0.5299999999999994,25.57,0.1,-0.1,-0.0
2,26,936,933,25,28.819999999999993,-0.09999999999999964,28.92,-0.06,0.14,0.09,85.38,-0.5199999999999996,25.58,0.1,-0.1,-0.0
2,26,936,933,26,29.980000000000018,-0.09999999999999964,28.91,-0.05,0.15,0.09,86.38999999999999,-0.5199999999999996,25.58,0.1,-0.1,-0.0
2,26,936,933,27,31.129999999999995,-0.10999999999999943,28.91,-0.05,0.16,0.09,87.41000000000003,-0.5099999999999998,25.59,0.1,-0.1,-0.0
2,26,936,933,28,32.30000000000001,-0.10999999999999943,28.9,-0.04,0.18,0.09,88.44,-0.5099999999999998,25.59,0.1,-0.1,-0.01
2,26,936,933,29,33.45999999999998,-0.10999999999999943,28.89,-0.04,0.19,0.09,89.45999999999998,-0.5099999999999998,25.59,0.1,-0.1,-0.01
2,26,936,933,30,34.620000000000005,-0.10999999999999943,28.88,-0.03,0.2,0.09,90.49000000000001,-0.5,25.6,0.1,-0.11,-0.01
2,26,936,933,31,35.79000000000002,-0.10999999999999943,28.88,-0.03,0.22,0.09,91.51999999999998,-0.5,25.6,0.1,-0.11,-0.01
2,26,936,933,32,36.94,-0.10999999999999943,28.87,-0.02,0.23,0.09,92.53000000000003,-0.5,25.61,0.1,-0.11,-0.01
2,26,936,933,33,38.10000000000002,-0.11999999999999922,28.86,-0.02,0.25,0.09,93.56,-0.4900000000000002,25.61,0.09,-0.11,-0.01
2,26,936,933,34,39.26999999999998,-0.11999999999999922,28.85,-0.01,0.26,0.09,94.60000000000002,-0.4900000000000002,25.62,0.09,-0.11,-0.01
2,26,936,933,35,40.420000000000016,-0.11999999999999922,28.84,-0.01,0.27,0.09,95.62,-0.47999999999999865,25.62,0.09,-0.11,-0.01
2,26,936,933,36,41.579999999999984,-0.11999999999999922,28.83,-0.0,0.28,0.09,96.64999999999998,-0.47999999999999865,25.62,0.09,-0.11,-0.01
2,26,936,933,37,42.75,-0.11999999999999922,28.82,0.0,0.3,0.09,97.68,-0.47999999999999865,25.63,0.09,-0.12,-0.01
2,26,936,933,38,43.910000000000025,-0.11999999999999922,28.8,0.01,0.31,0.09,98.69999999999999,-0.46999999999999886,25.63,0.09,-0.12,-0.02
2,26,936,933,39,45.06999999999999,-0.11999999999999922,28.79,0.01,0.32,0.08,99.72000000000003,-0.46999999999999886,25.64,0.09,-0.12,-0.02
2,26,936,933,40,46.22000000000003,-0.10999999999999943,28.78,0.02,0.33,0.08,100.75,-0.4599999999999991,25.64,0.09,-0.12,-0.02
2,26,936,933,41,47.370000000000005,-0.10999999999999943,28.76,0.02,0.34,0.08,101.76999999999998,-0.4599999999999991,25.65,0.09,-0.12,-0.02
2,26,936,933,42,48.53000000000003,-0.10999999999999943,28.75,0.03,0.35,0.08,102.79000000000002,-0.4499999999999993,25.65,0.08,-0.12,-0.02
2,26,936,933,43,49.68000000000001,-0.10999999999999943,28.74,0.03,0.36,0.08,103.81,-0.4499999999999993,25.66,0.08,-0.12,-0.02
2,26,936,933,44,50.829999999999984,-0.10999999999999943,28.72,0.03,0.37,0.08,104.82999999999998,-0.4499999999999993,25.66,0.08,-0.12,-0.02
2,26,936,933,45,52.0,-0.10999999999999943,28.71,0.04,0.38,0.07,105.85000000000002,-0.4399999999999995,25.67,0.08,-0.13,-0.02
2,26,936,933,46,53.129999999999995,-0.10999999999999943,28.69,0.04,0.39,0.07,106.88,-0.4399999999999995,25.67,0.08,-0.13,-0.02
2,26,936,933,47,54.26999999999998,-0.09999999999999964,28.68,0.05,0.39,0.07,107.89999999999998,-0.4399999999999995,25.68,0.07,-0.13,-0.02
2,26,936,933,48,55.43000000000001,-0.09999999999999964,28.66,0.05,0.4,0.07,108.93,-0.4299999999999997,25.68,0.07,-0.13,-0.02
2,26,936,933,49,56.56999999999999,-0.09999999999999964,28.64,0.05,0.4,0.06,109.95999999999998,-0.4299999999999997,25.69,0.07,-0.13,-0.02
2,26,936,933,50,57.69999999999999,-0.09999999999999964,28.63,0.06,0.41,0.06,111.0,-0.4299999999999997,25.69,0.07,-0.13,-0.02
2,26,936,933,51,58.860000000000014,-0.08999999999999986,28.61,0.06,0.42,0.06,112.03000000000003,-0.4299999999999997,25.7,0.07,-0.13,-0.01
2,26,936,933,52,59.99000000000001,-0.08999999999999986,28.59,0.06,0.42,0.05,113.06,-0.41999999999999993,25.7,0.06,-0.13,-0.01
2,26,936,933,53,61.129999999999995,-0.08999999999999986,28.58,0.06,0.42,0.05,114.10000000000002,-0.41999999999999993,25.71,0.06,-0.13,-0.01
2,26,936,933,54,62.26999999999998,-0.08999999999999986,28.56,0.07,0.43,0.05,115.12,-0.41999999999999993,25.71,0.06,-0.13,-0.01
2,26,936,933,55,63.410000000000025,-0.08000000000000007,28.54,0.07,0.43,0.05,116.14999999999998,-0.41999999999999993,25.72,0.06,-0.13,-0.01
2,26,936,933,56,64.54000000000002,-0.08000000000000007,28.53,0.07,0.43,0.04,117.19,-0.41999999999999993,25.72,0.06,-0.13,-0.01
2,26,936,933,57,65.68,-0.08000000000000007,28.51,0.07,0.44,0.04,118.20999999999998,-0.41000000000000014,25.73,0.06,-0.13,-0.01
2,26,936,933,58,66.82,-0.07000000000000028,28.49,0.07,0.44,0.04,119.25,-0.41000000000000014,25.73,0.06,-0.13,-0.0
2,26,936,933,59,67.95999999999998,-0.07000000000000028,28.47,0.07,0.44,0.03,120.28000000000003,-0.41000000000000014,25.74,0.06,-0.13,-0.0
2,26,936,933,60,69.10000000000002,-0.07000000000000028,28.46,0.08,0.44,0.03,121.31,-0.41000000000000014,25.74,0.05,-0.13,-0.0
2,26,936,933,61,70.23000000000002,-0.05999999999999872,28.44,0.08,0.44,0.03,122.32999999999998,-0.41000000000000014,25.75,0.05,-0.13,0.0
2,26,936,933,62,71.37,-0.05999999999999872,28.42,0.08,0.44,0.02,123.37,-0.3999999999999986,25.75,0.05,-0.13,0.0
2,26,936,933,63,72.50999999999999,-0.05999999999999872,28.4,0.08,0.44,0.02,124.39999999999998,-0.3999999999999986,25.76,0.05,-0.13,0.01
2,26,936,933,64,73.63,-0.049999999999998934,28.38,0.08,0.44,0.02,125.42000000000002,-0.3999999999999986,25.76,0.05,-0.13,0.01
2,26,936,933,65,74.76999999999998,-0.049999999999998934,28.37,0.08,0.44,0.01,126.44999999999999,-0.3999999999999986,25.77,0.05,-0.13,0.01
2,26,936,933,66,75.89999999999998,-0.049999999999998934,28.35,0.08,0.44,0.01,127.48000000000002,-0.3999999999999986,25.77,0.05,-0.13,0.01
2,26,936,933,67,77.03000000000003,-0.03999999999999915,28.33,0.08,0.44,0.01,128.5,-0.3999999999999986,25.78,0.05,-0.13,0.02
2,26,936,933,68,78.17000000000002,-0.03999999999999915,28.31,0.08,0.44,0.01,129.53000000000003,-0.3999999999999986,25.79,0.06,-0.13,0.02
2,26,936,933,69,79.30000000000001,-0.03999999999999915,28.29,0.08,0.44,0.0,130.56,-0.3899999999999988,25.79,0.06,-0.13,0.02
2,26,936,933,70,80.42000000000002,-0.02999999999999936,28.28,0.08,0.44,0.0,131.58999999999997,-0.3899999999999988,25.8,0.06,-0.13,0.02
2,26,936,933,71,81.57,-0.02999999999999936,28.26,0.08,0.44,-0.0,132.63,-0.3899999999999988,25.8,0.06,-0.13,0.02
2,26,936,933,72,82.70999999999998,-0.02999999999999936,28.24,0.08,0.44,-0.0,133.67000000000002,-0.3899999999999988,25.81,0.06,-0.12,0.03
2,26,936,933,73,83.83999999999997,-0.019999999999999574,28.22,0.08,0.43,-0.01,134.70999999999998,-0.3899999999999988,25.81,0.06,-0.12,0.03
2,26,936,933,74,84.98000000000002,-0.019999999999999574,28.21,0.08,0.43,-0.01,135.74,-0.379999999999999,25.82,0.07,-0.12,0.03
2,26,936,933,75,86.11000000000001,-0.019999999999999574,28.19,0.07,0.43,-0.01,136.78000000000003,-0.379999999999999,25.82,0.07,-0.12,0.03
2,26,936,933,76,87.23000000000002,-0.009999999999999787,28.17,0.07,0.43,-0.01,137.81,-0.379999999999999,25.83,0.07,-0.12,0.03
2,26,936,933,77,88.36000000000001,-0.009999999999999787,28.15,0.07,0.42,-0.02,138.83999999999997,-0.379999999999999,25.83,0.07,-0.12,0.03
2,26,936,933,78,89.48000000000002,-0.009999999999999787,28.14,0.07,0.42,-0.02,139.88,-0.379999999999999,25.83,0.08,-0.12,0.03
2,26,936,933,79,90.61000000000001,-0.009999999999999787,28.12,0.07,0.41,-0.02,140.91000000000003,-0.3699999999999992,25.84,0.08,-0.12,0.04
2,26,936,933,80,91.73000000000002,0.0,28.1,0.07,0.41,-0.02,141.94,-0.3699999999999992,25.84,0.08,-0.12,0.04
2,26,936,933,81,92.85000000000002,0.0,28.09,0.07,0.4,-0.02,142.98000000000002,-0.3699999999999992,25.85,0.09,-0.12,0.04
2,26,936,933,82,93.98000000000002,0.0,28.07,0.07,0.4,-0.03,144.01,-0.3699999999999992,25.85,0.09,-0.12,0.04
2,26,936,933,83,95.10000000000002,0.009999999999999787,28.06,0.07,0.39,-0.03,145.05,-0.35999999999999943,25.86,0.09,-0.12,0.04
2,26,936,933,84,96.22000000000003,0.009999999999999787,28.04,0.06,0.38,-0.03,146.07999999999998,-0.35999999999999943,25.86,0.1,-0.12,0.04
2,26,936,933,85,97.33999999999997,0.009999999999999787,28.02,0.06,0.38,-0.03,147.10000000000002,-0.34999999999999964,25.87,0.1,-0.12,0.03
